 code	 name	 authorship	date	source	pages	misspelling	assessment	comments	combinations	basionym	link
614400	PITYOPHYKOS	Papenfuss									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614400
614401	PIXIDICULA							see: Pyxidicula			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614401
614402	PLACENTOPHORA	Kraft									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614402
614403	PLACKLESIA	Bilg&uuml;tay									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614403
673483	PLACOCHROMATICAE	Engler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673483
673484	PLACOCHROMATICAE	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673484
673485	PLACOCHROMATICAE	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673485
673486	PLACOCHROMATICAE	Pfitzer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673486
614404	PLACOCHRYSIS	Geitler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614404
673489	PLACODERMAE	G.S. West									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673489
673490	PLACODERMAE	J. Sampaio									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673490
673491	PLACODERMAE	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673491
673492	PLACODERMAE	W.S. West & G.S. West									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673492
614405	PLACOLITHITES	Haq									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614405
614406	PLACOMA	Schousboe ex Bornet & Thuret									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614406
614409	PLACOPHORA	J. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614409
614410	PLACOSPHAERA	Dangeard									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614410
614411	PLACOZYGUS	N. Hoffmann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614411
614412	PLAESIODICTYON	W. Wille									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614412
614413	PLAGIAULAX	J. Richard									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614413
614415	PLAGIODISCUS	Grunow & Eulenstein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614415
614416	PLAGIODISCUS	Jurilj									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614416
614417	PLAGIOGRAMMA	Greville									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614417
614418	PLAGIOGRAMMOPSIS	Hasle, von Stosch & Syvertsen									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614418
614420	PLAGIOMASTIX	Diesing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614420
614423	PLAGIOMONAS	Grassi									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614423
614424	PLAGIONEMA	Chevallier									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614424
614425	PLAGIORHIZA	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614425
614431	PLAGIOSPERMUM	Cleve									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614431
614433	PLAGIOSPORA	Kuckuck									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614433
614434	PLAGIOSTOMUM	Massart									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614434
614435	PLAGIOSTOMUM	Zanon									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614435
614437	PLAGIOTROPIS	Pfitzer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614437
614438	PLANCTOCOCCUS	Korshikov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614438
614439	PLANCTONEMA	Schmidle									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614439
614440	PLANICIRCUS	Frenguelli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614440
614441	PLANINOSPHAERIDIUM	Eisenack									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614441
614442	PLANIOSCULUM	A. Szabados									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614442
614443	PLANKTONIELLA	Sch&uuml;tt									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614443
614444	PLANKTOSPHAERELLA	Reisigl									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614444
614445	PLANKTOSPHAERIA	G. M. Smith									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614445
614446	PLANOCHLORIS	Komarek									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614446
614447	PLANODINIUM	Saunders & Dodge									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614447
614448	PLANONEPHROS	Christensen									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614448
614449	PLANONEPHROS	Christensen									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614449
614450	PLANOPHILA	Gerneck									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614450
614451	PLANOSPHAERULA	Borz&igrave;									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614451
673506	PLASMODROMA	Doflein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673506
673507	PLASSONELLA	Haeckel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673507
614455	PLATELLA	Proshkina-Lavrenko									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614455
614457	PLATOMA	Schousboe									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614457
614458	PLATOMA	Schousboe ex Schmitz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614458
614459	PLATOMA	Schousboe ex Schmitz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614459
614460	PLATYCHARA	Grambast									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614460
614461	PLATYCHLORIS	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614461
614463	PLATYCHRYSELLA	Valkanov									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614463
614464	PLATYCHRYSIS	Geitler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614464
614465	PLATYCLINIA	J. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614465
614466	PLATYCYSTIDIA	Cookson & Eisenack									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614466
614473	PLATYLITHOPHYCUS	J. Johnson & B. Howell									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614473
614474	PLATYLOBIUM	K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614474
614475	PLATYMENIA	J. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614475
614476	PLATYMONAS	West									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614476
673512	PLATYMORPHITAE	Downie, Evitt, & Sarjeant									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673512
614477	PLATYSIPHON	Wilce									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614477
614484	PLATYTHECA	Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614484
614485	PLAXONEMA	Tangl									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614485
614486	PLECTENCHYMELLA	Kraicz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614486
614487	PLECTODERMA	Reinsch									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614487
614488	PLECTODINIUM	Biecheler									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614488
614492	PLEIOPHYSA	Sonder									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614492
614493	PLEIOPHYSA	Sonder ex J. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614493
673516	PLEKTENCHYMATAE	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673516
614497	PLEONOSPORIUM	Naegeli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614497
614498	PLEROMONAS	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614498
614499	PLEURANGIUM	Skuja									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614499
614500	PLEURASIGA	Schiller									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614500
614502	PLEURASTRIDIUM	Vischer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614502
614503	PLEURASTROPSIS	Vischer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614503
614505	PLEURASTRUM	Chodat									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614505
614507	PLEURENTERIUM	(Lundell) Lagerheim									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614507
614510	PLEUROBLEPHARIDELLA	Wynne									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614510
614511	PLEUROBLEPHARIS	Wynne									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614511
614512	PLEUROCAPSA	Thuret									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614512
673524	PLEUROCAPSIDEA	Walton									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673524
614514	PLEUROCARPUS	A. Braun									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614514
614515	PLEUROCHLORIDELLA	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614515
614516	PLEUROCHLORIS	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614516
614517	PLEUROCHRYSIS	Pringsheim									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614517
614518	PLEUROCLADIA	A. Braun									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614518
614519	PLEUROCLADIA	A. Braun									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614519
676387	PLEUROCOCCUS	(Meneghini) Hansgirg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?676387
614520	PLEUROCOCCUS	Meneghini									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614520
614521	PLEUROCOCCUS	Meneghini									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614521
614522	PLEUROCOCCUS	Naegeli						non Meneghini			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614522
614527	PLEURODESMIUM	K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614527
614529	PLEURODISCUS	Barker & Meakin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614529
614530	PLEURODISCUS	Lagerheim									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614530
614531	PLEURODISCUS	Petrak						fungus			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614531
614532	PLEUROGASTER	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614532
614533	PLEUROMASTIGELLA	Silva									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614533
614534	PLEUROMASTIX	Namyslowski									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614534
614538	PLEURONEME	Dujardin						animal			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614538
614539	PLEUROPHYCUS	Setchell & Saunders									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614539
614540	PLEUROPHYCUS	Setchell & Saunders									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614540
614541	PLEUROPHYCUS	Setchell & Saunders ex Tilden									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614541
614542	PLEUROPTERUM	Miyabe & Nagai									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614542
614544	PLEUROSIGMA	W. Smith									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614544
673547	PLEUROSIGMAE	Sch&uuml;tt									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673547
614547	PLEUROSIPHONIA	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614547
614548	PLEUROSIRA	(Meneghini) Trevisan									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614548
614549	PLEUROSIRA	G.G.A. Meneghini									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614549
614551	PLEUROSTAURON	P.T. Cleve									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614551
614555	PLEUROSTICHIDIUM	Heydrich									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614555
614556	PLEUROSTOMUM	Namyslowski									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614556
673551	PLEUROTAENIAE	Raciborski									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673551
614561	PLEUROTAENIUM	Naegeli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614561
614567	PLEUROTHAMNION	Borzi									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614567
614568	PLEUROTHAMNION	Borzi									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614568
614569	PLEUROZONARIA	O. Wetzel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614569
614570	PLEXA	Gnilovskaya									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614570
614571	PLEXOSTROMA	Vologdin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614571
614576	PLOCAMIA	Stackhouse									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614576
614577	PLOCAMIOCOLAX	Setchell									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614577
614578	PLOCAMIUM	Lamouroux									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614578
614589	PLOCARIA	Nees									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614589
614590	PLOCAS	Targioni-Tozzetti									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614590
614591	PLOCAS	Targioni-Tozzetti						mss.			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614591
614592	PLOCOS	G. Targioni-Tozzetti									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614592
614593	PLOEOTIA	Dujardin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614593
614594	PLOEOTILA	Mrozinska-Webb									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614594
614595	PLOIARIA	Pantocsek									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614595
614597	PLUMARIA	(Stackhouse) F. Schmitz									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614597
614599	PLUMARIA	Stackhouse									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614599
614600	PLUMARIELLA	Okamura									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614600
614601	PLUMARIOPSIS	De Toni									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614601
614602	PLUMOSIGMA	T. Nemoto									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614602
614603	PLURIARVALIUM	Sarjeant									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614603
614604	PLUROMASTIX	Scherffel									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614604
614606	PNEOPHYLLUM	K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614606
614607	POCILLOMONAS	Steinecke									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614607
614608	POCOCKIA	Lentin & G. L. Williams									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614608
614609	POCOCKIELLA	Papenfuss									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614609
614610	PODAMPHORA	Gemeinhardt									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614610
614613	PODISCUS	Bailey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614613
614614	PODIUM	Hovasse									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614614
614615	PODOCAPSA	Ercegovic									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614615
614616	PODOCAPSA	Van Tieghem						Info: Ascomycetes			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614616
614617	PODOCHRYSIS	Magne									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614617
614619	PODOCYSTIS	J. W. Bailey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614619
614621	PODODISCUS	K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614621
614622	PODOHEDRA	D&uuml;ringer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614622
614623	PODOHEDRIELLA	Hindak									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614623
673569	PODOLAMPACEEN	Sch&uuml;tt									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673569
614624	PODOLAMPAS	Stein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614624
614625	PODOLIELLA	Timofeev									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614625
614626	PODOMASTIX	Massart									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614626
615366	PODOPHALACROMA	J&ouml;rgensen									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?615366
614627	PODOPTERIS	de la Pylaie									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614627
614628	PODORHABDUS	D. No&euml;l									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614628
614630	PODOSIRA	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614630
614631	PODOSIRA	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614631
614633	PODOSPHENIA	C.G. Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614633
614635	PODOSTOMA	J.L.R.A.E. Clapar&egrave;de & J. Lachmann									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614635
614636	POECILOPHYCUS	K.B. Korde									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614636
614637	POECILOTHAMNION	C.W. N&auml;geli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614637
614640	POGONOPHORA	J.G. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614640
614641	POGONOPHORELLA	P.C. Silva									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614641
614642	POIKILOFUSA	F.S. Staplin, J. Jansonius & Pocock									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614642
614643	POIKILOPORELLA	J. Pia									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614643
614644	POIKILOPORELLA	J. Pia									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614644
614645	POIKILOPORELLA	J. Pia ex Endo									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614645
614646	POLIOSTEE	V. Donati									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614646
614649	POLLEXFENIA	W.H. Harvey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614649
614650	POLOIDION	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614650
614651	POLYANCISTRODORUS	A.R. Loeblich, Jr., & H. Tappan									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614651
614655	POLYBESSURUS	T.R. Fairchild ex J.W. Green, Knoll, Golubic, & Swett									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614655
614656	POLYBLEPHARIDES	P.A. Dangeard									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614656
614658	POLYCERATIUM	F.S. Castracane									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614658
614659	POLYCEREA	J.G. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614659
614662	POLYCHAETE	Schousboe									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614662
614663	POLYCHAETOCHLORIS	A.A. Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614663
614664	POLYCHAETOPHORA	W. West & G.S. West									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614664
614665	POLYCHLAMYDUM	W. West & G.S. West									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614665
614666	POLYCHLORIS	A. Borz&igrave;									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614666
614667	POLYCHROMA	Bonnemaison									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614667
614669	POLYCLADIA	J.P.F.C. Montagne									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614669
614670	POLYCLADIA	Montagne ex K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614670
614671	POLYCLADOLITHUS	G. Deflandre									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614671
614672	POLYCOCCUS	F.T. K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614672
614673	POLYCOELIA	J.G. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614673
614674	POLYCOMA	A.M.F.J. Palisot de Beauvois									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614674
614675	POLYCORYNE	C.J.F. Skottsberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614675
614676	POLYCOSTELLA	H.R. Thierstein									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614676
614677	POLYCRATER	I. Manton & K. Oates									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614677
614678	POLYCRICOS							see: Polykrikos			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614678
614679	POLYCYCLOLITHUS	S. Forchheimer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614679
614680	POLYCYSTIS	(F.T. K&uuml;tzing) F.T. K&uuml;tzing									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614680
614682	POLYCYSTIS	G. Targioni-Tozzetti									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614682
614683	POLYDEUNFFIA	F. Cramer									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614683
673596	POLYDINIDA	B&uuml;tschli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673596
673597	POLYDINIDA	Calkins									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673597
614685	POLYEBRIOPSIS	R. Hovasse									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614685
614686	POLYEDRIELLA	A.A. Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614686
614687	POLYEDRIOPSIS	W. Schmidle									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614687
614689	POLYEDRIUM	(Naegeli) Hansgirg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614689
614690	POLYEDRIUM	Naegeli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614690
614691	POLYEDROSPHAERIDIUM	Timofeev									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614691
614692	POLYEDROSPHAERIDIUM	Timofeev									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614692
614693	POLYEDRUM	Naegeli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614693
614694	POLYEDRYXIUM	Deunff									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614694
614695	POLYGASTRICA	Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614695
673602	POLYGASTRICA	Ehrenberg									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673602
614696	POLYGONALIUM	Vologdin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614696
614697	POLYGONELLA	G. F. Elliott									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614697
614698	POLYGONIFERA	Habib									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614698
614699	POLYGONIOCHLORIS	(Pascher) Ettl									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614699
614701	POLYGONIUM	Vavrdova									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614701
673603	POLYGONOMORPHITAE	Downie, Evitt & Sarjeant									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673603
614702	POLYGRAMMA	Schiller									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614702
614703	POLYIDES	C. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614703
614704	POLYKRIKOS	B&uuml;tschli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614704
614705	POLYKYRTOS	Pascher									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614705
614706	POLYLEPIDOMONAS	Preisig & Hibberd									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614706
673613	POLYMASTIGIDA	Calaway & Lackey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673613
673614	POLYMASTIGIDA	Calkins									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673614
673623	POLYMASTIGODA	Seligo									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?673623
614707	POLYMASTIGOIDES	Grass&eacute; & Hollande									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614707
614708	POLYMASTIX	B&uuml;tschli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614708
614709	POLYMASTIX	B&uuml;tschli									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614709
614710	POLYMORPHA	Stackhouse									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614710
614712	POLYMYXUS	J.W. Bailey									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614712
614714	POLYNEURA	J. Agardh									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614714
614716	POLYNEURA	Kylin									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614716
614717	POLYNEURELLA	Dawson									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614717
625993	POLYNEUROPSIS	Wynne, McBride & West									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?625993
614718	POLYNOECA	W.S. Kent									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614718
614719	POLYOCHETUM	Chevallier									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614719
614720	POLYODUS	Targioni-Tozzetti									http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614720
614721	POLYODUS	Targioni-Tozzetti						mss.			http://ucjeps.berkeley.edu/cgi-bin/porp_cgi.pl?614721
